,PRV,totalKMS,totalFUEL,mileage,Total Days,KMs per day,District,FuelperDay
626,2650,11302.0,1100.54,10.269504061642467,114,99.14035087719299,Farrukhabad,9.653859649122806
627,2652,12079.0,1095.71,11.02390230991777,126,95.86507936507937,Farrukhabad,8.696111111111112
628,2655,13580.0,1177.65,11.531439731669002,129,105.27131782945736,Farrukhabad,9.12906976744186
629,2656,13800.0,1197.1599999999999,11.527281232249658,130,106.15384615384616,Farrukhabad,9.208923076923076
630,2660,12745.0,1120.2,11.377432601321193,132,96.5530303030303,Farrukhabad,8.486363636363636
631,2661,12470.0,1101.1799999999998,11.324215841188545,130,95.92307692307692,Farrukhabad,8.470615384615384
632,2662,11884.0,1035.76,11.473700471151618,128,92.84375,Farrukhabad,8.091875
633,2663,14033.0,1056.31,13.284925826698602,133,105.51127819548873,Farrukhabad,7.942180451127819
634,2664,11806.0,965.74,12.224822415971172,128,92.234375,Farrukhabad,7.54484375
635,2665,13160.0,1146.6999999999998,11.476410569460192,131,100.45801526717557,Farrukhabad,8.753435114503816
636,2666,13022.0,1138.43,11.438560122273657,126,103.34920634920636,Farrukhabad,9.03515873015873
637,2667,14359.0,1250.52,11.482423311902249,130,110.45384615384616,Farrukhabad,9.619384615384615
638,2669,10362.0,915.1899999999999,11.322239097892242,128,80.953125,Farrukhabad,7.1499218749999995
639,2670,10769.0,950.24,11.332926418588988,128,84.1328125,Farrukhabad,7.42375
640,2672,13786.0,1194.81,11.538236204919611,132,104.43939393939394,Farrukhabad,9.051590909090908
641,2675,6442.0,594.61,10.833992028388355,95,67.81052631578947,Farrukhabad,6.259052631578948
642,2684,15612.0,1224.4499999999998,12.750214381967416,131,119.17557251908397,Kanpur Dehat,9.346946564885494
643,2685,14315.0,1145.8899999999999,12.492473099512171,131,109.27480916030534,Kanpur Dehat,8.747251908396946
644,2693,12298.0,1039.65,11.828980907036021,130,94.6,Kanpur Dehat,7.997307692307693
645,2704,7704.0,655.3100000000001,11.756268025819839,115,66.99130434782609,Kanpur Dehat,5.698347826086957
646,2723,13575.0,1178.6399999999999,11.517511708409694,128,106.0546875,Hardoi,9.208124999999999
647,2724,12869.0,1103.72,11.659660058710543,127,101.33070866141732,Hardoi,8.690708661417323
648,2725,13490.0,1175.07,11.480167138978954,132,102.1969696969697,Hardoi,8.902045454545455
649,2736,13365.0,1115.0,11.986547085201794,132,101.25,Hardoi,8.446969696969697
650,2737,13435.0,1170.01,11.482807839249237,130,103.34615384615384,Hardoi,9.000076923076923
651,2739,13570.0,1170.0,11.598290598290598,132,102.8030303030303,Hardoi,8.863636363636363
652,2744,13993.0,1173.0,11.92924126172208,131,106.81679389312977,Hardoi,8.954198473282442
653,2745,13370.0,1164.3400000000001,11.48290018379511,127,105.2755905511811,Hardoi,9.168031496062993
654,2749,15135.0,1149.1399999999999,13.170718972448963,133,113.796992481203,Hardoi,8.640150375939848
655,2758,13305.0,1109.99,11.986594473824088,124,107.29838709677419,Hardoi,8.951532258064516
656,2764,12544.0,779.99,16.08225746483929,117,107.21367521367522,Etah,6.6665811965811965
657,2765,8852.0,784.94,11.277295079878716,123,71.96747967479675,Etah,6.381626016260163
658,2766,8535.0,230.0,37.108695652173914,100,85.35,Lucknow,2.3
659,2769,9430.0,350.22999999999996,26.92516346400937,97,97.21649484536083,Lucknow,3.6106185567010307
662,2781,17062.0,1433.3399999999997,11.903665564346214,132,129.25757575757575,Amethi ,10.85863636363636
663,2782,20359.0,1198.3799999999999,16.988768170363326,129,157.8217054263566,Amethi ,9.289767441860464
664,2783,14064.0,1212.28,11.60128023228957,127,110.74015748031496,Amethi ,9.545511811023621
665,2784,15932.0,1380.2699999999998,11.542669187912512,132,120.6969696969697,Amethi ,10.456590909090908
666,2786,13835.0,1150.11,12.029284155428613,130,106.42307692307692,Amethi ,8.847
667,2793,4270.0,160.0,26.6875,50,85.4,Amethi ,3.2
668,2794,5990.0,160.0,37.4375,62,96.61290322580645,Amethi ,2.5806451612903225
669,2802,9454.0,865.0,10.929479768786127,119,79.4453781512605,Sultanpur,7.26890756302521
670,2806,12311.0,1081.0149999999999,11.388371114184356,136,90.5220588235294,Sultanpur,7.948639705882352
671,2808,17030.0,1285.0099999999998,13.252815153189472,130,131.0,Sultanpur,9.884692307692307
672,2814,2778.0,236.0,11.771186440677965,122,22.770491803278688,Sultanpur,1.9344262295081966
673,2819,14088.0,735.4870000000001,19.154655350808373,140,100.62857142857143,Sultanpur,5.253478571428572
674,2820,10840.0,883.0,12.276330690826727,131,82.74809160305344,Sultanpur,6.740458015267175
675,2821,14505.0,1172.8400000000001,12.36741584529859,129,112.44186046511628,Sultanpur,9.091782945736435
676,2829,15576.0,1348.9900000000002,11.5464162076813,129,120.74418604651163,Sultanpur,10.457286821705429
677,2847,1065.0,125.0,8.52,120,8.875,Sultanpur,1.0416666666666667
678,2848,13287.0,1153.8200000000002,11.515661021649823,128,103.8046875,Sultanpur,9.014218750000001
679,2851,7440.0,791.8299999999999,9.395956202720281,129,57.674418604651166,Lakhimpur Kheri,6.138217054263565
680,2852,12390.0,1210.97,10.231467336102464,129,96.04651162790698,Lakhimpur Kheri,9.387364341085272
681,2856,11680.0,1163.32,10.040229687446274,131,89.16030534351145,Lakhimpur Kheri,8.88030534351145
682,2859,13275.0,1149.39,11.549604572860385,129,102.90697674418605,Lakhimpur Kheri,8.91
683,2860,12090.0,1023.02,11.817950773200915,128,94.453125,Lakhimpur Kheri,7.99234375
684,2863,8699.0,185.0,47.02162162162162,145,59.99310344827586,Lakhimpur Kheri,1.2758620689655173
685,2864,11281.0,988.9300000000001,11.4072785738121,131,86.1145038167939,Lakhimpur Kheri,7.5490839694656495
686,2865,13428.0,1151.96,11.656654744956422,128,104.90625,Lakhimpur Kheri,8.9996875
687,2867,14698.0,1224.0000000000002,12.00816993464052,129,113.93798449612403,Lakhimpur Kheri,9.488372093023258
688,2868,13963.0,1196.1100000000001,11.67367549807292,133,104.98496240601504,Lakhimpur Kheri,8.993308270676692
689,2870,12986.0,1082.6699999999998,11.994421199442122,127,102.25196850393701,Lakhimpur Kheri,8.524960629921258
690,2871,13550.0,1139.02,11.896191462836473,129,105.03875968992249,Lakhimpur Kheri,8.829612403100775
691,2876,11580.0,1010.0,11.465346534653465,129,89.76744186046511,Lakhimpur Kheri,7.829457364341085
692,2878,15350.0,1264.3899999999999,12.140241539398446,128,119.921875,Lakhimpur Kheri,9.878046874999999
693,2879,13610.0,1154.45,11.78916367101217,131,103.89312977099236,Lakhimpur Kheri,8.812595419847328
694,2880,12610.0,1053.04,11.974853756742384,126,100.07936507936508,Lakhimpur Kheri,8.357460317460317
695,2882,13851.0,1209.8700000000001,11.44833742468199,133,104.14285714285714,Lakhimpur Kheri,9.096766917293234
696,2884,12750.0,1054.96,12.085766284977629,128,99.609375,Lakhimpur Kheri,8.241875
697,2886,12362.0,950.09,13.011398920102305,126,98.11111111111111,Lakhimpur Kheri,7.540396825396826
698,2887,13225.0,1149.97,11.50030000782629,131,100.95419847328245,Lakhimpur Kheri,8.778396946564886
699,2888,11783.0,1033.86,11.397094384152595,127,92.77952755905511,Lakhimpur Kheri,8.140629921259842
700,2892,12030.0,160.0,75.1875,140,85.92857142857143,Lakhimpur Kheri,1.1428571428571428
701,2894,11434.0,948.3100000000001,12.057238666680727,132,86.62121212121212,Lakhimpur Kheri,7.184166666666667
702,2904,11598.0,991.6300000000001,11.695894638121072,132,87.86363636363636,Lakhimpur Kheri,7.512348484848486
703,2910,12250.0,1265.33,9.681268917989774,131,93.5114503816794,Unnao,9.659007633587786
704,2928,13971.0,1180.05,11.83932884199822,129,108.30232558139535,Unnao,9.147674418604652
705,2929,14530.0,1152.03,12.612518771212555,122,119.09836065573771,Unnao,9.442868852459016
706,2930,18541.0,1248.2,14.854190033648454,133,139.406015037594,Unnao,9.384962406015038
707,2931,17030.0,1269.12,13.418746848209784,129,132.015503875969,Unnao,9.83813953488372
708,2932,1898.0,80.292,23.638718676829573,59,32.16949152542373,Unnao,1.3608813559322035
709,2958,2929.0,234.0,12.517094017094017,41,71.4390243902439,Bagpat,5.7073170731707314
710,2963,6695.0,585.0,11.444444444444445,88,76.07954545454545,Bagpat,6.6477272727272725
711,2965,1428.0,155.0,9.212903225806452,30,47.6,Bagpat,5.166666666666667
712,2974,4110.0,339.892,12.092076306591506,142,28.943661971830984,Bagpat,2.393605633802817
713,2975,10122.0,833.97,12.137127234792619,128,79.078125,Bagpat,6.515390625
714,2981,13300.0,1150.0,11.565217391304348,146,91.0958904109589,Bagpat,7.876712328767123
715,2985,1615.0,160.0,10.09375,23,70.21739130434783,Bagpat,6.956521739130435
716,2991,5015.0,450.0,11.144444444444444,145,34.58620689655172,Hapur,3.103448275862069
717,3017,14115.0,1191.06,11.850788373381695,131,107.74809160305344,Shamli,9.09206106870229
718,3018,11662.0,1025.6999999999998,11.369796236716391,129,90.40310077519379,Shamli,7.951162790697673
719,3020,12730.0,1115.6,11.410899964144855,125,101.84,Shamli,8.9248
720,3023,11140.0,1089.48,10.225061497228035,130,85.6923076923077,Shamli,8.380615384615385
721,3024,3486.0,338.92,10.28561312404107,66,52.81818181818182,Shamli,5.135151515151516
722,3026,12164.0,999.26,12.173008025939195,145,83.8896551724138,Shamli,6.891448275862069
723,3027,12043.0,1088.992,11.058850753724546,142,84.80985915492958,Shamli,7.668957746478873
724,3031,10760.0,918.28,11.717558914492312,119,90.4201680672269,Shamli,7.716638655462185
725,3033,13360.0,1104.96,12.090935418476686,127,105.19685039370079,Shamli,8.700472440944882
726,3067,13663.0,1070.547,12.762634428941466,130,105.1,Ballia,8.234976923076923
727,3077,14118.0,384.0,36.765625,146,96.6986301369863,Sonbhadra,2.6301369863013697
728,3091,13780.0,1182.9799999999998,11.648548580702972,132,104.39393939393939,Sonbhadra,8.961969696969696
729,3094,13502.0,978.9499999999999,13.792328515245927,128,105.484375,Sonbhadra,7.6480468749999995
730,3095,10644.0,928.4499999999999,11.464268404329799,129,82.51162790697674,Sonbhadra,7.1972868217054256
731,3096,75404.0,115.404,653.3915635506569,33,2284.969696969697,Sonbhadra,3.497090909090909
732,3097,13835.0,284.0,48.71478873239437,138,100.2536231884058,Sonbhadra,2.0579710144927534
733,3099,13276.0,1149.16,11.552786383097217,133,99.81954887218045,Sonbhadra,8.6403007518797
735,3103,10851.0,358.83299999999997,30.23969367365878,102,106.38235294117646,Sonbhadra,3.517970588235294
737,3109,9061.0,185.0,48.97837837837838,146,62.06164383561644,Lucknow,1.2671232876712328
738,3110,2573.0,115.05699999999999,22.362828858739583,42,61.26190476190476,Lucknow,2.7394523809523808
739,3113,1874.0,152.0,12.328947368421053,58,32.310344827586206,Lucknow,2.6206896551724137
740,3117,1208.0,120.0,10.066666666666666,52,23.23076923076923,Lucknow,2.3076923076923075
741,3147,62079.0,125.01999999999998,496.5525515917454,61,1017.688524590164,Chandauli,2.049508196721311
742,3148,644.0,80.0,8.05,65,9.907692307692308,Chandauli,1.2307692307692308
743,3159,2959.0,160.0,18.49375,106,27.91509433962264,Ghazipur,1.509433962264151
744,3160,5633.0,124.0,45.42741935483871,44,128.02272727272728,Ghazipur,2.8181818181818183
746,3184,1936.0,156.0,12.41025641025641,78,24.82051282051282,Ghazipur,2.0
